biofilm,reactor,reactor_num,condition,echem_from_gc,rep,minutes_from_gc,E_from_gc,electrode_from_gc,current_from_gc,min_time_from_gc,norm_time_from_gc,max_current_from_gc,electrode_from_swv,echem_from_swv,minutes_from_swv,E_from_swv,current_from_swv,pred,min_time_from_swv,norm_time_from_swv,max_current_from_swv
B,transfer,2,pbsEtBr,gc,20,1185.3333333333333,-0.399,i2,-1.0059906e-8,1137.8333333333333,47.5,1.0059906e-8,i2,swv,1185.65,-0.307,8.1817461e-7,8.069851838099742e-7,1135.5,50.15000000000009,8.069851838099742e-7
B,transfer,2,pbsEtBr,gc,3,1142.8333333333333,-0.399,i2,-2.4171085e-8,1137.8333333333333,5,2.4171085e-8,i1,swv,1143,-0.275,2.8021171e-7,3.0376087827654686e-7,1135.5,7.5,3.0376087827654686e-7
B,transfer,2,pbsEtBr,gc,3,1142.8333333333333,-0.399,i2,-2.4171085e-8,1137.8333333333333,5,2.4171085e-8,i2,swv,1143,-0.313,2.1723167e-6,2.1745421701543747e-6,1135.5,7.5,2.1745421701543747e-6
B,transfer,2,pbsEtBr,gc,4,1145.3333333333333,-0.399,i2,-2.0183736e-8,1137.8333333333333,7.5,2.0183736e-8,i1,swv,1145.5,-0.275,2.9267875e-7,2.887066751516335e-7,1135.5,10,2.887066751516335e-7
B,transfer,2,pbsEtBr,gc,4,1145.3333333333333,-0.399,i2,-2.0183736e-8,1137.8333333333333,7.5,2.0183736e-8,i2,swv,1145.5,-0.313,2.0317161e-6,2.0383235241762335e-6,1135.5,10,2.0383235241762335e-6
B,transfer,2,pbsEtBr,gc,5,1147.8333333333333,-0.399,i2,-1.7645107e-8,1137.8333333333333,10,1.7645107e-8,i1,swv,1148,-0.271,2.7938717e-7,2.7927022772005457e-7,1135.5,12.5,2.7927022772005457e-7
B,transfer,2,pbsEtBr,gc,5,1147.8333333333333,-0.399,i2,-1.7645107e-8,1137.8333333333333,10,1.7645107e-8,i2,swv,1148,-0.312,1.8910662e-6,1.8833994536817443e-6,1135.5,12.5,1.8833994536817443e-6
B,transfer,2,pbsEtBr,gc,6,1150.3333333333333,-0.399,i2,-1.5993162e-8,1137.8333333333333,12.5,1.5993162e-8,i1,swv,1150.5,-0.27,2.851919e-7,2.712122652294717e-7,1135.5,15,2.712122652294717e-7
B,transfer,2,pbsEtBr,gc,6,1150.3333333333333,-0.399,i2,-1.5993162e-8,1137.8333333333333,12.5,1.5993162e-8,i2,swv,1150.5,-0.311,1.7345519e-6,1.7311895019225366e-6,1135.5,15,1.7311895019225366e-6
B,transfer,2,pbsEtBr,gc,7,1152.8333333333333,-0.399,i2,-1.3973287e-8,1137.8333333333333,15,1.3973287e-8,i1,swv,1153,-0.274,2.8139902e-7,2.6464173893870507e-7,1135.5,17.5,2.6464173893870507e-7
B,transfer,2,pbsEtBr,gc,7,1152.8333333333333,-0.399,i2,-1.3973287e-8,1137.8333333333333,15,1.3973287e-8,i2,swv,1153,-0.311,1.5043073e-6,1.5368139744174552e-6,1135.5,17.5,1.5368139744174552e-6
B,transfer,2,pbsEtBr,gc,8,1155.3333333333333,-0.399,i2,-1.3644336e-8,1137.8333333333333,17.5,1.3644336e-8,i1,swv,1155.5,-0.274,2.7697951e-7,2.596688107053165e-7,1135.5,20,2.596688107053165e-7
B,transfer,2,pbsEtBr,gc,8,1155.3333333333333,-0.399,i2,-1.3644336e-8,1137.8333333333333,17.5,1.3644336e-8,i2,swv,1155.5,-0.309,1.415488e-6,1.4310716208792618e-6,1135.5,20,1.4310716208792618e-6
B,transfer,2,pbsEtBr,gc,9,1157.8333333333333,-0.399,i2,-1.2769477e-8,1137.8333333333333,20,1.2769477e-8,i1,swv,1158,-0.278,2.5466744e-7,2.553512894020544e-7,1135.5,22.5,2.553512894020544e-7
B,transfer,2,pbsEtBr,gc,9,1157.8333333333333,-0.399,i2,-1.2769477e-8,1137.8333333333333,20,1.2769477e-8,i2,swv,1158,-0.309,1.3038616e-6,1.3333427879847312e-6,1135.5,22.5,1.3333427879847312e-6
B,transfer,3,etbrEtBr,gc,1,1252.2333333333333,-0.399,i2,-6.6701446e-8,1252.2333333333333,0,6.6701446e-8,i1,swv,1252.4,-0.272,4.102252e-7,3.9757925199145686e-7,1249.9,2.5,3.9757925199145686e-7
B,transfer,3,etbrEtBr,gc,1,1252.2333333333333,-0.399,i2,-6.6701446e-8,1252.2333333333333,0,6.6701446e-8,i2,swv,1252.4,-0.313,2.0583818e-6,1.9891671597495563e-6,1249.9,2.5,1.9891671597495563e-6
B,transfer,3,etbrEtBr,gc,10,1274.7333333333333,-0.399,i2,-1.6273228e-8,1252.2333333333333,22.5,1.6273228e-8,i1,swv,1274.9,-0.276,2.5959818e-7,2.546752808914076e-7,1249.9,25,2.546752808914076e-7
B,transfer,3,etbrEtBr,gc,10,1274.7333333333333,-0.399,i2,-1.6273228e-8,1252.2333333333333,22.5,1.6273228e-8,i2,swv,1274.9,-0.311,1.5582489e-6,1.5588712044076862e-6,1249.9,25,1.5588712044076862e-6
B,transfer,3,etbrEtBr,gc,11,1277.2333333333333,-0.399,i2,-1.5605581e-8,1252.2333333333333,25,1.5605581e-8,i1,swv,1277.4,-0.275,2.5028089e-7,2.5203133477833464e-7,1249.9,27.5,2.5203133477833464e-7
B,transfer,3,etbrEtBr,gc,11,1277.2333333333333,-0.399,i2,-1.5605581e-8,1252.2333333333333,25,1.5605581e-8,i2,swv,1277.4,-0.311,1.4916753e-6,1.4622434449633638e-6,1249.9,27.5,1.4622434449633638e-6
B,transfer,3,etbrEtBr,gc,12,1279.7333333333333,-0.399,i2,-1.4755005e-8,1252.2333333333333,27.5,1.4755005e-8,i1,swv,1279.9,-0.274,2.3631318e-7,2.4763607377734623e-7,1249.9,30,2.4763607377734623e-7
B,transfer,3,etbrEtBr,gc,12,1279.7333333333333,-0.399,i2,-1.4755005e-8,1252.2333333333333,27.5,1.4755005e-8,i2,swv,1279.9,-0.309,1.3886079e-6,1.3663923931281256e-6,1249.9,30,1.3663923931281256e-6
B,transfer,3,etbrEtBr,gc,13,1282.2333333333333,-0.399,i2,-1.2550603e-8,1252.2333333333333,30,1.2550603e-8,i1,swv,1282.4,-0.274,2.6180797e-7,2.442894458566669e-7,1249.9,32.5,2.442894458566669e-7
B,transfer,3,etbrEtBr,gc,13,1282.2333333333333,-0.399,i2,-1.2550603e-8,1252.2333333333333,30,1.2550603e-8,i2,swv,1282.4,-0.309,1.0723309e-6,1.0767922258423e-6,1249.9,32.5,1.0767922258423e-6
B,transfer,3,etbrEtBr,gc,14,1284.7333333333333,-0.399,i2,-1.3836849e-8,1252.2333333333333,32.5,1.3836849e-8,i1,swv,1284.9,-0.27,2.5291942e-7,2.425221852281703e-7,1249.9,35,2.425221852281703e-7
B,transfer,3,etbrEtBr,gc,14,1284.7333333333333,-0.399,i2,-1.3836849e-8,1252.2333333333333,32.5,1.3836849e-8,i2,swv,1284.9,-0.308,1.2325061e-6,1.2124465751423046e-6,1249.9,35,1.2124465751423046e-6
B,transfer,3,etbrEtBr,gc,15,1287.2333333333333,-0.399,i2,-1.3270491e-8,1252.2333333333333,35,1.3270491e-8,i1,swv,1287.4,-0.273,2.5235875e-7,2.4046890692427995e-7,1249.9,37.5,2.4046890692427995e-7
B,transfer,3,etbrEtBr,gc,15,1287.2333333333333,-0.399,i2,-1.3270491e-8,1252.2333333333333,35,1.3270491e-8,i2,swv,1287.4,-0.307,1.1522453e-6,1.1537753185623972e-6,1249.9,37.5,1.1537753185623972e-6
B,transfer,3,etbrEtBr,gc,16,1289.7333333333333,-0.399,i2,-1.3818637e-8,1252.2333333333333,37.5,1.3818637e-8,i1,swv,1289.9,-0.268,2.2071288e-7,2.3858807059424714e-7,1249.9,40,2.3858807059424714e-7
B,transfer,3,etbrEtBr,gc,16,1289.7333333333333,-0.399,i2,-1.3818637e-8,1252.2333333333333,37.5,1.3818637e-8,i2,swv,1289.9,-0.306,1.1486007000000001e-06,1.1656738029512362e-6,1249.9,40,1.1656738029512362e-6
B,transfer,3,etbrEtBr,gc,17,1292.2333333333333,-0.399,i2,-1.3525792e-8,1252.2333333333333,40,1.3525792e-8,i1,swv,1292.4,-0.269,2.5258962e-7,2.3836252035012534e-7,1249.9,42.5,2.3836252035012534e-7
B,transfer,3,etbrEtBr,gc,17,1292.2333333333333,-0.399,i2,-1.3525792e-8,1252.2333333333333,40,1.3525792e-8,i2,swv,1292.4,-0.306,1.1253323e-6,1.1267753053174436e-6,1249.9,42.5,1.1267753053174436e-6
B,transfer,3,etbrEtBr,gc,18,1294.7333333333333,-0.399,i2,-1.2988033e-8,1252.2333333333333,42.5,1.2988033e-8,i1,swv,1294.9166666666667,-0.276,2.4754343e-7,2.352839503310265e-7,1249.9,45.01666666666665,2.352839503310265e-7
B,transfer,3,etbrEtBr,gc,18,1294.7333333333333,-0.399,i2,-1.2988033e-8,1252.2333333333333,42.5,1.2988033e-8,i2,swv,1294.9166666666667,-0.306,1.1146462e-6,1.068991651593999e-6,1249.9,45.01666666666665,1.068991651593999e-6
B,transfer,3,etbrEtBr,gc,19,1297.2333333333333,-0.399,i2,-1.2626809e-8,1252.2333333333333,45,1.2626809e-8,i1,swv,1297.4166666666667,-0.276,2.2391211e-7,2.357855406108475e-7,1249.9,47.51666666666665,2.357855406108475e-7
B,transfer,3,etbrEtBr,gc,19,1297.2333333333333,-0.399,i2,-1.2626809e-8,1252.2333333333333,45,1.2626809e-8,i2,swv,1297.4166666666667,-0.307,1.0259257e-6,1.034561557054645e-6,1249.9,47.51666666666665,1.034561557054645e-6
B,transfer,3,etbrEtBr,gc,2,1254.7333333333333,-0.399,i2,-4.1555481e-8,1252.2333333333333,2.5,4.1555481e-8,i1,swv,1254.9,-0.272,3.5042953e-7,3.367264519623974e-7,1249.9,5,3.367264519623974e-7
B,transfer,3,etbrEtBr,gc,2,1254.7333333333333,-0.399,i2,-4.1555481e-8,1252.2333333333333,2.5,4.1555481e-8,i2,swv,1254.9,-0.315,2.3325085e-6,2.330939547063317e-6,1249.9,5,2.330939547063317e-6
B,transfer,3,etbrEtBr,gc,20,1299.7333333333333,-0.399,i2,-8.3875111e-9,1252.2333333333333,47.5,8.3875111e-9,i1,swv,1300.0333333333333,-0.268,2.2740815e-7,2.3261701539000036e-7,1249.9,50.13333333333321,2.3261701539000036e-7
B,transfer,3,etbrEtBr,gc,20,1299.7333333333333,-0.399,i2,-8.3875111e-9,1252.2333333333333,47.5,8.3875111e-9,i2,swv,1300.0333333333333,-0.307,7.2813481e-7,7.22779154749801e-7,1249.9,50.13333333333321,7.22779154749801e-7
B,transfer,3,etbrEtBr,gc,3,1257.2333333333333,-0.399,i2,-3.0088849e-8,1252.2333333333333,5,3.0088849e-8,i1,swv,1257.4,-0.274,3.0516227e-7,3.0844025914818843e-7,1249.9,7.5,3.0844025914818843e-7
B,transfer,3,etbrEtBr,gc,3,1257.2333333333333,-0.399,i2,-3.0088849e-8,1252.2333333333333,5,3.0088849e-8,i2,swv,1257.4,-0.315,2.3187386e-6,2.330531497370625e-6,1249.9,7.5,2.330531497370625e-6
B,transfer,3,etbrEtBr,gc,4,1259.7333333333333,-0.399,i2,-2.5474426e-8,1252.2333333333333,7.5,2.5474426e-8,i1,swv,1259.9,-0.275,2.7976645e-7,2.929402018869619e-7,1249.9,10,2.929402018869619e-7
B,transfer,3,etbrEtBr,gc,4,1259.7333333333333,-0.399,i2,-2.5474426e-8,1252.2333333333333,7.5,2.5474426e-8,i2,swv,1259.9,-0.315,2.2413474e-6,2.2395585384200986e-6,1249.9,10,2.2395585384200986e-6
B,transfer,3,etbrEtBr,gc,5,1262.2333333333333,-0.399,i2,-2.263417e-8,1252.2333333333333,10,2.263417e-8,i1,swv,1262.4,-0.275,2.6001047e-7,2.828615500264062e-7,1249.9,12.5,2.828615500264062e-7
B,transfer,3,etbrEtBr,gc,5,1262.2333333333333,-0.399,i2,-2.263417e-8,1252.2333333333333,10,2.263417e-8,i2,swv,1262.4,-0.314,2.1215747e-6,2.1362224487743386e-6,1249.9,12.5,2.1362224487743386e-6
B,transfer,3,etbrEtBr,gc,6,1264.7333333333333,-0.399,i2,-2.0550228e-8,1252.2333333333333,12.5,2.0550228e-8,i1,swv,1264.9,-0.271,2.9027109e-7,2.736310128904268e-7,1249.9,15,2.736310128904268e-7
B,transfer,3,etbrEtBr,gc,6,1264.7333333333333,-0.399,i2,-2.0550228e-8,1252.2333333333333,12.5,2.0550228e-8,i2,swv,1264.9,-0.313,1.9488664e-6,1.9933464784570847e-6,1249.9,15,1.9933464784570847e-6
B,transfer,3,etbrEtBr,gc,7,1267.2333333333333,-0.399,i2,-1.8915697e-8,1252.2333333333333,15,1.8915697e-8,i1,swv,1267.4,-0.273,2.9525131e-7,2.6822712395761003e-7,1249.9,17.5,2.6822712395761003e-7
B,transfer,3,etbrEtBr,gc,7,1267.2333333333333,-0.399,i2,-1.8915697e-8,1252.2333333333333,15,1.8915697e-8,i2,swv,1267.4,-0.312,1.8336452e-6,1.8579741759024093e-6,1249.9,17.5,1.8579741759024093e-6
B,transfer,3,etbrEtBr,gc,8,1269.7333333333333,-0.399,i2,-1.8063526e-8,1252.2333333333333,17.5,1.8063526e-8,i1,swv,1269.9,-0.272,2.5582182e-7,2.628396771337355e-7,1249.9,20,2.628396771337355e-7
B,transfer,3,etbrEtBr,gc,8,1269.7333333333333,-0.399,i2,-1.8063526e-8,1252.2333333333333,17.5,1.8063526e-8,i2,swv,1269.9,-0.311,1.724707e-6,1.7590050504923713e-6,1249.9,20,1.7590050504923713e-6
B,transfer,3,etbrEtBr,gc,9,1272.2333333333333,-0.399,i2,-1.6987368e-8,1252.2333333333333,20,1.6987368e-8,i1,swv,1272.4,-0.27,2.8224008e-7,2.576691446548065e-7,1249.9,22.5,2.576691446548065e-7
B,transfer,3,etbrEtBr,gc,9,1272.2333333333333,-0.399,i2,-1.6987368e-8,1252.2333333333333,20,1.6987368e-8,i2,swv,1272.4,-0.311,1.6728435e-6,1.652035839022009e-6,1249.9,22.5,1.652035839022009e-6
